married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,age,account_age,total_sesions,total_trips,flight_bookings,return_flight_bookings,hotel_bookings,combo_bookings,cancellations,avg_page_clicks,avg_page_clicks_flight_booked,avg_page_clicks_hotel_booked,avg_seats_booked,avg_flight_amount,total_flight_amount,avg_flight_discount,total_flight_discount,avg_cents_km_flown,avg_hotel_amount,total_hotel_amount,discount_sensitivity,avg_hotel_discount,total_hotel_discount,avg_hotel_nights,total_hotel_nights,avg_checked_bags,total_checked_bags,avg_distance_flown,total_distance_flown,avg_trip_lead_time,avg_trip_duration,weekdays_travelled,weekends_travelled,pct_only_flight_booked,pct_only_hotel_booked,pct_return_flight_booked,weekends_ratio,segment
False,False,usa,nashville,BNA,36.124,-86.678,45.0,3.0855578370978782,8,4,4,4,3,3,0,22.5,20.0,23.333333333333332,1.0,186.4875,745.95,,0.0,17.85686022978411,351.6666666666667,1055.0,0.0,,0.0,2.6666666666666665,8,0.5,2.0,1040.0143901552117,4160.057560620846,4.75,3.25,12.0,1.0,0.25,0.0,1.0,0.0769230769230769,independent_frequent_travelers
False,True,usa,el paso,BIF,31.849,-106.38,36.0,3.0855578370978782,8,1,1,1,1,1,0,22.375,52.0,52.0,1.0,417.01,417.01,,0.0,17.573873414868658,1008.0,1008.0,0.0,,0.0,6.0,6,0.0,0.0,2372.89748341525,2372.89748341525,11.0,7.0,5.0,2.0,0.0,0.0,1.0,0.2857142857142857,married_couples
False,False,usa,washington,DCA,38.852,-77.037,54.0,3.0855578370978782,8,5,5,5,5,5,0,18.625,23.2,23.2,1.4,1230.3719999999998,6151.86,,0.0,25.641511815767196,646.0,3230.0,0.125,79.2,79.2,2.2,11,0.8,4.0,2576.3960089422953,12881.980044711476,7.8,2.8,9.0,5.0,0.0,0.0,1.0,0.3571428571428571,independent_frequent_travelers
False,False,usa,stockton,SCK,37.894,-121.239,25.0,3.082819986310746,8,0,0,0,0,0,0,10.625,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_non_travelers
False,True,canada,gatineau,YND,45.521,-75.564,25.0,3.082819986310746,8,1,1,0,1,1,0,19.0,26.0,26.0,3.0,309.29999999999995,309.29999999999995,,0.0,29.159462749301508,3294.0,3294.0,0.0,,0.0,9.0,9,2.0,2.0,353.5730438053756,353.5730438053756,280.0,,0.0,0.0,0.0,0.0,0.0,,
True,False,usa,new york,LGA,40.777,-73.872,35.0,3.082819986310746,8,2,2,2,2,2,0,10.5,21.0,21.0,1.0,435.885,871.77,,0.0,17.83989265017162,274.5,549.0,0.0,,0.0,1.0,2,0.5,1.0,2424.625758840777,4849.251517681554,6.0,1.5,3.0,0.0,0.0,0.0,1.0,0.0,silver_adventurers
True,False,usa,san antonio,SKF,29.384,-98.581,44.0,3.082819986310746,8,2,2,2,1,1,0,10.0,18.5,23.0,1.0,442.445,884.89,,0.0,18.743179235804863,1360.0,1360.0,0.0,,0.0,8.0,8,1.0,2.0,2358.276730647194,4716.553461294388,6.0,7.5,12.0,3.0,0.5,0.0,1.0,0.2,silver_adventurers
False,False,canada,quebec,YQB,46.788,-71.398,21.0,3.082819986310746,8,0,0,0,0,0,0,9.25,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,
False,False,usa,baton rouge,BTR,30.533,-91.149,40.0,3.082819986310746,8,4,2,2,4,2,0,11.5,24.0,16.75,1.0,328.505,657.01,78.13199999999999,78.13199999999999,17.966905507571667,861.25,3445.0,0.125,,0.0,4.75,19,0.5,1.0,1768.057794691742,3536.115589383484,6.5,7.0,10.0,4.0,0.0,0.5,1.0,0.2857142857142857,independent_frequent_travelers
True,True,usa,st. louis,STL,38.748,-90.36,52.0,3.082819986310746,8,1,1,1,0,0,0,6.75,10.0,,1.0,421.44,421.44,42.144000000000005,42.144000000000005,18.314984961746795,,0.0,0.125,,0.0,,0,1.0,1.0,2301.066590446193,2301.066590446193,6.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,
True,False,usa,san francisco,SFO,37.619,-122.375,35.0,3.082819986310746,8,3,2,2,3,2,0,11.875,22.5,23.0,1.0,643.4100000000001,1286.8200000000002,80.8305,80.8305,18.542090847135466,232.66666666666663,698.0,0.125,,0.0,3.3333333333333335,10,0.0,0.0,3457.564133269929,6915.128266539858,8.333333333333334,3.0,4.0,2.0,0.0,0.3333333333333333,1.0,0.3333333333333333,silver_adventurers
True,True,usa,tacoma,TCM,47.138,-122.476,46.0,3.082819986310746,8,3,3,2,2,2,0,14.75,20.666666666666668,24.0,3.0,12869.29,38607.87,157.0815,157.0815,35.51312097568773,1444.0,2888.0,0.125,,0.0,4.5,9,1.6666666666666667,5.0,5533.882546229427,16601.647638688282,90.66666666666669,5.0,8.0,2.0,0.3333333333333333,0.0,0.6666666666666666,0.2,
False,False,usa,chicago,UGN,42.422,-87.868,47.0,3.082819986310746,8,4,4,4,4,4,0,14.625,21.0,21.0,1.25,307.995,1231.98,,0.0,20.81420256222395,487.0,1948.0,0.125,40.6,40.6,2.75,11,0.0,0.0,1042.269461685048,4169.0778467401915,7.5,4.0,11.0,5.0,0.0,0.0,1.0,0.3125,independent_frequent_travelers
False,True,usa,new york,LGA,40.777,-73.872,49.0,3.082819986310746,9,4,4,4,4,4,0,16.77777777777778,28.0,28.0,1.25,952.65,3810.6,,0.0,22.740352443996635,319.0,1276.0,0.1111111111111111,9.3,9.3,2.5,10,0.5,2.0,2295.3047427934143,9181.218971173656,8.25,3.25,10.0,3.0,0.0,0.0,1.0,0.2307692307692307,married_couples
False,False,usa,madison,MSN,43.14,-89.337,26.0,3.082819986310746,8,0,0,0,0,0,0,19.75,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_non_travelers
False,True,usa,stockton,SCK,37.894,-121.239,31.0,3.082819986310746,8,1,1,1,1,1,0,12.75,40.0,40.0,1.0,767.08,767.08,,0.0,18.479972285659866,283.0,283.0,0.0,,0.0,1.0,1,1.0,1.0,4150.872025902554,4150.872025902554,6.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,
False,False,usa,tallahassee,TLH,30.396,-84.35,44.0,3.082819986310746,8,5,3,3,5,3,1,49.25,44.666666666666664,35.8,1.0,174.14749999999998,696.5899999999999,39.4635,39.4635,17.99561301095649,623.75,2495.0,0.375,15.75,15.75,6.0,24,0.25,1.0,972.8722980417832,3891.4891921671338,6.5,4.5,16.0,2.0,0.0,0.4,1.0,0.1111111111111111,
False,True,usa,madison,MSN,43.14,-89.337,56.0,3.082819986310746,10,4,4,4,4,4,0,18.0,27.25,27.25,1.25,637.1525,2548.61,31.496,31.496,22.40314309110359,790.75,3163.0,0.1,,0.0,3.25,13,0.75,3.0,1507.112208022045,6028.44883208818,6.5,3.5,12.0,2.0,0.0,0.0,1.0,0.1428571428571428,married_couples
False,True,usa,tulsa,TUL,36.198,-95.888,56.0,3.082819986310746,8,3,3,3,3,3,0,17.375,19.666666666666668,19.666666666666668,1.0,374.6233333333333,1123.87,,0.0,18.61485662474353,372.3333333333333,1117.0,0.25,62.3,124.6,2.6666666666666665,8,1.3333333333333333,4.0,2012.757893925783,6038.273681777349,5.333333333333333,3.3333333333333335,6.0,4.0,0.0,0.0,1.0,0.4,married_couples
False,False,usa,chicago,ORD,41.979,-87.904,49.0,3.082819986310746,8,3,3,3,3,3,1,51.625,50.0,50.0,1.0,281.4975,1125.99,,0.0,17.98289918169496,490.0,980.0,0.375,37.5,37.5,3.0,6,0.5,2.0,1595.153401489111,6380.613605956444,7.0,3.75,15.0,0.0,0.0,0.0,1.0,0.0,
True,True,usa,new york,JFK,40.64,-73.779,50.0,3.082819986310746,8,2,2,2,2,2,0,9.75,21.0,21.0,1.0,582.73,1165.46,,0.0,18.525804889635676,534.0,1068.0,0.0,,0.0,3.0,6,0.5,1.0,3115.921969096717,6231.843938193433,6.5,3.5,5.0,2.0,0.0,0.0,1.0,0.2857142857142857,
False,False,usa,new york,JFK,40.64,-73.779,45.0,3.082819986310746,8,2,2,2,1,1,0,11.375,14.5,18.0,1.0,241.305,482.61,,0.0,17.587533536842756,672.0,672.0,0.0,,0.0,4.0,4,1.0,2.0,1404.9641350508036,2809.9282701016073,11.5,5.0,8.0,2.0,0.5,0.0,1.0,0.2,independent_frequent_travelers
True,True,usa,phoenix,PHX,33.434,-112.008,44.0,3.082819986310746,9,2,1,1,2,1,0,12.444444444444445,17.0,15.5,3.0,6245.34,6245.34,,0.0,60.07400083556818,717.5,1435.0,0.0,,0.0,5.0,10,0.0,0.0,3465.3593418859414,3465.3593418859414,10.0,5.0,5.0,0.0,0.0,0.5,1.0,0.0,family_oriented_mature_couples
True,True,usa,indianapolis,IND,39.717,-86.294,59.0,3.082819986310746,8,1,0,0,1,0,0,8.125,,12.0,,,0.0,,0.0,,108.0,108.0,0.0,,0.0,1.0,1,,0.0,,0.0,33.0,,0.0,0.0,0.0,1.0,,,
True,True,usa,charlotte,CLT,35.214,-80.943,44.0,3.082819986310746,8,0,0,0,0,0,0,9.25,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,
True,True,canada,toronto,YYZ,43.677,-79.631,49.0,3.082819986310746,8,0,0,0,0,0,0,10.5,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,
False,False,canada,calgary,YYC,51.114,-114.02,56.0,3.082819986310746,8,3,3,3,3,3,0,16.125,21.333333333333332,21.333333333333332,1.3333333333333333,825.8533333333335,2477.5600000000004,182.3325,182.3325,22.030425719607603,686.0,2058.0,0.375,102.675,205.35,2.6666666666666665,8,1.0,3.0,2444.330558127096,7332.991674381288,5.333333333333333,3.6666666666666665,6.0,5.0,0.0,0.0,1.0,0.4545454545454545,independent_bundle_oriented_travelers
False,True,usa,los angeles,LAX,33.942,-118.408,21.0,3.082819986310746,8,0,0,0,0,0,0,20.125,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_parents
False,False,usa,buffalo,BUF,42.94,-78.732,40.0,3.080082135523614,9,3,3,3,3,3,0,12.0,18.333333333333332,18.333333333333332,1.0,109.79333333333334,329.38,,0.0,19.030164337253712,1662.0,4986.0,0.0,,0.0,4.333333333333333,13,0.0,0.0,582.4274030536002,1747.282209160801,11.333333333333334,5.333333333333333,12.0,4.0,0.0,0.0,1.0,0.25,independent_frequent_travelers
True,True,usa,honolulu,HNL,21.316,-157.927,44.0,3.080082135523614,8,2,2,2,2,2,0,14.875,34.0,34.0,1.0,1104.025,2208.05,,0.0,18.223198960001227,679.5,1359.0,0.0,,0.0,2.0,4,0.5,1.0,6056.911808105707,12113.823616211414,8.5,2.0,4.0,0.0,0.0,0.0,1.0,0.0,
False,False,usa,akron,AKR,41.038,-81.467,30.0,3.080082135523614,8,1,1,0,1,1,0,15.5,23.0,23.0,,,0.0,,0.0,,193.0,193.0,0.0,,0.0,1.0,1,,0.0,,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,,inactive_young_non_travelers
False,True,usa,miami,OPF,25.907,-80.278,35.0,3.080082135523614,8,1,1,1,1,1,0,24.75,24.0,24.0,2.0,1328.56,1328.56,,0.0,38.15015238904016,2736.0,2736.0,0.0,,0.0,6.0,6,1.0,1.0,1741.225023758583,1741.225023758583,7.0,8.0,6.0,2.0,0.0,0.0,1.0,0.25,married_couples
False,True,usa,tucson,TUS,32.116,-110.941,20.0,3.080082135523614,8,0,0,0,0,0,0,11.25,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_parents
False,False,usa,burlington,BTV,44.472,-73.153,25.0,3.080082135523614,8,0,0,0,0,0,0,10.5,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_non_travelers
False,False,canada,toronto,YYZ,43.677,-79.631,40.0,3.080082135523614,8,4,4,4,4,4,0,30.125,38.75,38.75,1.25,319.2075,1276.83,6.464,6.464,21.215810127973235,1082.25,4329.0,0.25,125.4,125.4,8.25,33,0.25,1.0,1455.2193774683071,5820.8775098732285,4.5,9.0,25.0,11.0,0.0,0.0,1.0,0.3055555555555556,
True,True,usa,new york,LGA,40.777,-73.872,55.0,3.080082135523614,9,1,1,1,1,1,0,11.22222222222222,19.0,19.0,1.0,408.33,408.33,,0.0,17.821148441337687,800.0,800.0,0.0,,0.0,4.0,4,0.0,0.0,2291.2664767038436,2291.2664767038436,6.0,5.0,4.0,1.0,0.0,0.0,1.0,0.2,family_oriented_mature_couples
True,True,usa,san jose,SJC,37.362,-121.929,40.0,3.080082135523614,8,2,2,2,2,2,0,10.625,21.0,21.0,1.5,3369.735,6739.47,567.39725,1134.7945,25.55511956060364,1359.5,2719.0,0.25,,0.0,6.5,13,1.0,2.0,6308.575439952749,12617.150879905495,117.5,7.5,9.0,6.0,0.0,0.0,1.0,0.4,family_oriented_mature_couples
True,False,canada,montreal,YMX,45.68,-74.039,57.0,3.080082135523614,8,4,4,4,4,4,0,20.75,27.5,27.5,1.25,310.1,1240.4,25.590000000000003,25.590000000000003,22.46100123168289,582.0,2328.0,0.125,,0.0,2.25,9,0.75,3.0,1148.5042915518095,4594.017166207239,7.25,3.0,4.0,8.0,0.0,0.0,1.0,0.6666666666666666,
True,False,canada,montreal,YUL,45.468,-73.741,64.0,3.080082135523614,8,3,3,3,1,1,1,15.5,19.666666666666668,20.0,1.5,1416.6775,5666.71,,0.0,26.572174847042632,496.0,496.0,0.125,,0.0,4.0,4,1.0,4.0,2244.791253857309,8979.165015429237,148.75,4.75,16.0,3.0,0.6666666666666666,0.0,1.0,0.1578947368421052,
False,False,usa,new york,JFK,40.64,-73.779,51.0,3.080082135523614,8,1,1,1,1,1,0,13.5,39.0,39.0,1.0,191.1,191.1,,0.0,17.860789349494663,331.0,331.0,0.0,,0.0,1.0,1,1.0,1.0,1069.941514121305,1069.941514121305,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.5,independent_frequent_travelers
False,False,usa,memphis,MEM,35.042,-89.977,40.0,3.080082135523614,8,4,4,4,4,4,0,18.25,22.5,22.5,1.0,189.2675,757.0699999999999,,0.0,18.4550631014812,407.0,1628.0,0.125,37.8,37.8,2.75,11,0.5,2.0,1031.0402557938187,4124.161023175275,6.0,3.75,10.0,5.0,0.0,0.0,1.0,0.3333333333333333,independent_frequent_travelers
True,False,usa,san diego,SAN,32.733,-117.189,48.0,3.080082135523614,8,5,5,5,5,5,0,16.125,20.0,20.0,1.4,1055.016,5275.08,,0.0,24.725210483699488,956.6,4783.0,0.0,,0.0,4.0,20,0.8,4.0,2578.599049664418,12892.995248322091,6.4,4.6,17.0,6.0,0.0,0.0,1.0,0.2608695652173913,silver_adventurers
True,True,canada,toronto,YKZ,43.862,-79.37,44.0,3.080082135523614,9,2,2,0,2,2,0,11.11111111111111,25.5,25.5,,,0.0,,0.0,,544.5,1089.0,0.0,,0.0,1.5,3,,0.0,,0.0,5.5,,0.0,0.0,0.0,0.0,0.0,,
False,False,usa,kansas city,MCI,39.297,-94.714,55.0,3.080082135523614,9,3,1,1,2,0,0,21.444444444444443,12.0,28.0,1.0,276.58,276.58,,0.0,15.447286400517491,434.0,868.0,0.1111111111111111,60.0,60.0,5.0,10,1.0,1.0,1790.476287089067,1790.476287089067,9.666666666666666,1.0,1.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,
True,False,canada,ottawa,YOW,45.323,-75.669,39.0,3.080082135523614,8,2,1,1,2,1,0,19.5,32.0,27.0,1.0,85.99,85.99,,0.0,17.246869456534196,3556.5,7113.0,0.0,,0.0,10.5,21,1.0,1.0,498.5832368982279,498.5832368982279,7.0,10.0,7.0,3.0,0.0,0.5,1.0,0.3,
False,False,usa,jacksonville,NCA,34.708,-77.439,81.0,3.080082135523614,8,0,0,0,0,0,0,10.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_non_travelers
True,False,usa,long beach,LGB,33.818,-118.151,36.0,3.077344284736482,8,1,1,1,1,1,0,17.375,40.0,40.0,1.0,748.01,748.01,37.4005,37.4005,18.85597175498367,560.0,560.0,0.125,,0.0,2.0,2,0.0,0.0,3966.966061042701,3966.966061042701,12.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,silver_adventurers
False,False,usa,las vegas,LSV,36.236,-115.034,19.0,3.077344284736482,8,1,1,1,0,0,1,36.375,47.0,,2.0,1404.68,2809.36,,0.0,35.21601446809008,,0.0,0.125,,0.0,,0,1.0,2.0,1994.37673628969,3988.75347257938,205.5,11.0,16.0,6.0,1.0,0.0,1.0,0.2727272727272727,
False,False,usa,new orleans,NBG,29.825,-90.035,54.0,3.077344284736482,8,2,2,2,2,2,0,14.5,33.0,33.0,1.0,253.435,506.87,30.74,30.74,17.55525358899024,743.5,1487.0,0.25,58.0,58.0,3.5,7,1.0,2.0,1440.452124913337,2880.904249826674,8.0,4.0,6.0,2.0,0.0,0.0,1.0,0.25,independent_frequent_travelers
False,False,usa,baltimore,BWI,39.175,-76.668,69.0,3.077344284736482,8,2,1,1,2,1,0,13.625,17.0,19.5,2.0,2627.76,2627.76,262.776,262.776,35.05442077233035,615.0,1230.0,0.25,62.400000000000006,62.400000000000006,4.5,9,0.0,0.0,3748.114991068659,3748.114991068659,7.0,4.0,3.0,1.0,0.0,0.5,1.0,0.25,independent_frequent_travelers
True,True,usa,st. louis,STL,38.748,-90.36,49.0,3.077344284736482,8,1,1,1,1,1,0,11.125,17.0,17.0,1.0,117.67,117.67,,0.0,17.858090362905166,801.0,801.0,0.0,,0.0,3.0,3,0.0,0.0,658.9170376493569,658.9170376493569,3.0,4.0,2.0,2.0,0.0,0.0,1.0,0.5,family_oriented_mature_couples
True,True,usa,chicago,UGN,42.422,-87.868,49.0,3.077344284736482,8,2,2,2,2,2,0,14.375,22.0,22.0,1.0,377.065,754.13,,0.0,17.219604157923115,1079.0,2158.0,0.0,,0.0,9.0,18,1.0,2.0,2191.6198572365865,4383.239714473173,7.0,9.5,13.0,6.0,0.0,0.0,1.0,0.3157894736842105,family_oriented_mature_couples
False,False,canada,quebec,YQB,46.788,-71.398,39.0,3.077344284736482,8,4,4,4,3,3,0,21.875,21.25,24.0,1.75,1355.85,5423.400000000001,,0.0,29.834898713412244,808.3333333333334,2425.0,0.0,,0.0,2.3333333333333335,7,1.0,4.0,3304.3704938672936,13217.481975469174,6.75,3.0,9.0,3.0,0.25,0.0,1.0,0.25,independent_bundle_oriented_travelers
False,True,usa,new york,JFK,40.64,-73.779,30.0,3.077344284736482,8,2,2,2,2,2,1,29.375,67.0,67.0,1.3333333333333333,205.48666666666668,616.46,29.933999999999997,29.933999999999997,24.681401924718458,816.0,816.0,0.25,,0.0,3.0,3,1.0,3.0,811.8847577644497,2435.654273293349,5.333333333333333,8.333333333333334,21.0,4.0,0.0,0.0,1.0,0.16,
True,True,canada,london,YXU,43.036,-81.154,41.0,3.077344284736482,8,1,1,1,1,1,0,12.75,17.0,17.0,1.0,246.88,246.88,,0.0,17.122049557517975,464.0,464.0,0.0,,0.0,8.0,8,2.0,2.0,1441.8834565958814,1441.8834565958814,4.0,9.0,6.0,3.0,0.0,0.0,1.0,0.3333333333333333,
False,False,usa,grand rapids,GRR,42.881,-85.523,27.0,3.077344284736482,8,0,0,0,0,0,0,16.75,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_non_travelers
True,True,canada,edmonton,YXD,53.573,-113.521,54.0,3.077344284736482,8,2,2,0,2,2,0,21.625,56.0,56.0,,,0.0,,0.0,,439.5,879.0,0.0,,0.0,3.0,6,,0.0,,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,,
False,False,usa,new york,LGA,40.777,-73.872,25.0,3.077344284736482,8,0,0,0,0,0,0,10.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_non_travelers
False,False,canada,ottawa,YOW,45.323,-75.669,48.0,3.077344284736482,8,3,3,3,2,2,0,11.625,22.333333333333332,27.0,1.0,368.7633333333333,1106.29,,0.0,17.654740195393614,351.0,702.0,0.0,,0.0,3.0,6,0.0,0.0,2024.4164734848127,6073.249420454438,7.666666666666667,3.3333333333333335,6.0,4.0,0.3333333333333333,0.0,1.0,0.4,independent_bundle_oriented_travelers
True,False,usa,jacksonville,NIP,30.236,-81.681,38.0,3.077344284736482,8,3,2,2,1,0,0,17.75,45.5,17.0,2.5,2031.425,4062.85,567.9839999999999,567.9839999999999,40.344677381889255,1464.0,1464.0,0.125,,0.0,2.0,2,0.5,1.0,1515.602651155384,3031.205302310768,7.0,3.5,5.0,2.0,0.6666666666666666,0.3333333333333333,1.0,0.2857142857142857,silver_adventurers
True,True,canada,toronto,YTZ,43.627,-79.396,61.0,3.077344284736482,9,2,1,1,2,1,0,10.22222222222222,22.0,16.5,1.0,171.08,171.08,,0.0,18.13254325033446,505.5,1011.0,0.0,,0.0,5.5,11,0.0,0.0,943.4969912278818,943.4969912278818,4.5,3.0,3.0,0.0,0.0,0.5,1.0,0.0,
True,False,usa,corpus christi,CRP,27.77,-97.501,58.0,3.077344284736482,8,1,1,1,1,1,1,44.25,103.0,103.0,1.0,451.76,903.52,,0.0,16.475500744961135,,0.0,0.125,,0.0,,0,0.0,0.0,2742.0107406335815,5484.021481267163,6.0,5.0,6.0,4.0,0.0,0.0,1.0,0.4,
True,False,usa,tulsa,TUL,36.198,-95.888,44.0,3.077344284736482,8,0,0,0,0,0,0,6.375,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_senior_couples
True,False,usa,fort worth,FTW,32.82,-97.362,39.0,3.077344284736482,8,4,3,2,4,3,0,15.625,24.0,20.5,2.0,1434.15,4302.45,,0.0,26.253930658729885,712.5,2850.0,0.125,46.2,46.2,3.25,13,0.3333333333333333,1.0,2576.808644831526,7730.425934494579,6.0,4.5,5.0,4.0,0.0,0.25,0.6666666666666666,0.4444444444444444,silver_adventurers
False,False,usa,phoenix,LUF,33.535,-112.383,31.0,3.077344284736482,8,4,3,3,3,2,0,14.125,18.333333333333332,21.333333333333332,1.6666666666666667,1465.75,4397.25,,0.0,29.728913659264933,775.0,2325.0,0.125,24.4,24.4,5.666666666666667,17,0.3333333333333333,1.0,2133.31644472632,6399.94933417896,8.0,4.666666666666667,12.0,2.0,0.25,0.25,1.0,0.1428571428571428,
True,True,usa,modesto,MOD,37.626,-120.954,43.0,3.07460643394935,8,1,1,1,1,1,0,10.0,24.0,24.0,1.0,519.49,519.49,,0.0,18.12359337561153,170.0,170.0,0.0,,0.0,5.0,5,1.0,1.0,2866.374174445255,2866.374174445255,6.0,5.0,3.0,2.0,0.0,0.0,1.0,0.4,family_oriented_mature_couples
False,True,usa,tacoma,TCM,47.138,-122.476,41.0,3.07460643394935,8,1,1,1,0,0,0,13.5,16.0,,1.0,286.51,286.51,,0.0,19.040386222841096,,0.0,0.0,,0.0,,0,1.0,1.0,1504.748888214772,1504.748888214772,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
True,True,usa,sacramento,SAC,38.513,-121.493,50.0,3.07460643394935,8,1,1,0,1,1,0,10.875,20.0,20.0,1.0,68.55,68.55,,0.0,9.11146589152954,359.0,359.0,0.0,,0.0,1.0,1,1.0,1.0,752.3487528359998,752.3487528359998,8.0,,0.0,0.0,0.0,0.0,0.0,,
False,True,usa,milwaukee,MKE,42.947,-87.896,43.0,3.07460643394935,8,2,1,1,1,0,0,13.0,18.0,40.0,1.0,87.33,87.33,,0.0,16.448657937983338,8280.0,8280.0,0.0,,0.0,12.0,12,2.0,2.0,530.9247741017037,530.9247741017037,15.0,4.0,4.0,0.0,0.5,0.5,1.0,0.0,
True,True,usa,new york,JFK,40.64,-73.779,51.0,3.07460643394935,8,5,5,4,5,5,0,20.375,28.8,28.8,1.0,518.5260000000001,2592.63,24.157,24.157,16.947894844785537,392.4,1962.0,0.375,64.60000000000001,129.20000000000002,2.8,14,1.2,6.0,2907.436547280301,14537.182736401506,7.8,3.5,8.0,6.0,0.0,0.0,0.8,0.4285714285714285,family_oriented_mature_couples
False,False,usa,new york,LGA,40.777,-73.872,41.0,3.07460643394935,8,5,5,5,4,4,0,15.25,20.0,22.0,1.6,1778.416,8892.08,,0.0,29.550311530060895,766.5,3066.0,0.0,,0.0,3.0,12,0.4,2.0,1510.9372567778562,7554.686283889281,7.4,3.6,14.0,4.0,0.2,0.0,1.0,0.2222222222222222,independent_frequent_travelers
True,True,usa,phoenix,PHX,33.434,-112.008,41.0,3.07460643394935,8,4,4,3,4,4,0,20.0,23.5,23.5,1.25,676.4175,2705.67,,0.0,17.6811621869883,908.75,3635.0,0.0,,0.0,4.25,17,0.5,2.0,2942.2651957777716,11769.060783111086,6.75,3.6666666666666665,8.0,3.0,0.0,0.0,0.75,0.2727272727272727,
False,False,usa,new york,JFK,40.64,-73.779,19.0,3.07460643394935,8,1,1,1,1,1,1,21.75,36.0,36.0,1.0,733.6,1467.2,36.68,36.68,18.41837104640512,,0.0,0.25,,0.0,,0,0.0,0.0,3982.979809407104,7965.959618814209,218.5,15.0,22.0,8.0,0.0,0.0,1.0,0.2666666666666666,
False,False,usa,oklahoma city,OKC,35.393,-97.601,52.0,3.07460643394935,8,5,5,5,4,4,0,14.625,19.6,21.0,1.0,335.03000000000003,1675.15,11.548000000000002,11.548000000000002,17.99809633185664,187.0,748.0,0.125,,0.0,2.0,8,0.2,1.0,1850.5206594094568,9252.603297047284,6.2,2.6,8.0,5.0,0.2,0.0,1.0,0.3846153846153846,independent_frequent_travelers
True,True,canada,montreal,YMX,45.68,-74.039,50.0,3.07460643394935,8,4,2,2,4,2,0,14.875,26.5,23.0,1.0,301.015,602.03,,0.0,16.882682062768005,1166.0,4664.0,0.125,111.0,111.0,6.0,24,0.0,0.0,1771.6114993686874,3543.222998737375,6.25,3.0,4.0,2.0,0.0,0.5,1.0,0.3333333333333333,
True,False,usa,los angeles,LAX,33.942,-118.408,45.0,3.07460643394935,8,4,4,4,3,3,0,14.375,23.75,27.666666666666668,1.25,925.9425,3703.77,,0.0,21.171090548057187,317.3333333333333,952.0,0.125,50.2,50.2,2.0,6,0.25,1.0,2610.6762846250544,10442.705138500218,6.5,2.5,4.0,6.0,0.25,0.0,1.0,0.6,silver_adventurers
False,False,usa,dallas,DAL,32.847,-96.852,27.0,3.07460643394935,8,2,2,2,2,2,0,13.75,33.0,33.0,1.0,470.345,940.69,,0.0,18.52947272917448,721.5,1443.0,0.0,,0.0,3.0,6,0.5,1.0,2541.11710705556,5082.23421411112,5.5,3.5,6.0,1.0,0.0,0.0,1.0,0.1428571428571428,independent_frequent_travelers
True,False,usa,louisville,LOU,38.228,-85.664,71.0,3.0718685831622174,8,0,0,0,0,0,0,21.375,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_senior_couples
True,True,usa,austin,AUS,30.194,-97.67,58.0,3.0718685831622174,8,0,0,0,0,0,0,7.75,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,
False,True,usa,philadelphia,PNE,40.082,-75.011,19.0,3.0718685831622174,8,0,0,0,0,0,0,7.625,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,,inactive_young_parents
