user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age,account_age,total_sesions,total_trips,flight_bookings,return_flight_bookings,hotel_bookings,combo_bookings,cancellations,avg_page_clicks,avg_page_clicks_flight_booked,avg_page_clicks_hotel_booked,avg_seats_booked,avg_flight_amount,total_flight_amount,avg_flight_discount,total_flight_discount,avg_cents_km_flown,avg_hotel_amount,total_hotel_amount,discount_sensitivity,avg_hotel_discount,total_hotel_discount,avg_hotel_nights,total_hotel_nights,avg_checked_bags,total_checked_bags,avg_distance_flown,total_distance_flown,avg_trip_lead_time,avg_trip_duration,weekdays_travelled,weekends_travelled,pct_only_flight_booked,pct_only_hotel_booked,pct_return_flight_booked,weekends_ratio
597836,1980-10-21,F,False,False,usa,fort worth,FTW,32.82,-97.362,2023-02-16,45.0,3.1266255989048597,8,3,3,3,3,3,0,17.25,24.333333333333332,24.333333333333332,1.0,137.12,411.36,,0.0,18.553404650575708,207.33333333333334,622.0,0.0,,0.0,2.0,6,1.0,3.0,782.744911839596,2348.234735518788,7.666666666666667,3.0,6.0,3.0,0.0,0.0,1.0,0.3333333333333333
597878,1970-01-20,F,False,False,usa,columbus,CMH,39.998,-82.892,2023-02-16,56.0,3.1266255989048597,8,2,2,2,2,2,0,18.125,29.0,29.0,1.5,475.855,951.71,,0.0,27.12232170455576,356.0,712.0,0.0,,0.0,2.5,5,1.0,2.0,1865.3829155895025,3730.765831179005,5.5,3.5,5.0,2.0,0.0,0.0,1.0,0.2857142857142857
597946,1969-10-02,F,True,False,usa,atlanta,ATL,33.64,-84.427,2023-02-16,56.0,3.1266255989048597,7,1,1,1,1,1,0,12.0,20.0,20.0,1.0,126.28,126.28,,0.0,18.169656137522917,243.0,243.0,0.0,,0.0,3.0,3,1.0,1.0,695.0048974191311,695.0048974191311,8.0,3.0,1.0,2.0,0.0,0.0,1.0,0.6666666666666666
597948,2004-10-05,M,False,True,canada,montreal,YHU,45.517,-73.417,2023-02-16,21.0,3.1266255989048597,8,0,0,0,0,0,0,9.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,
597954,1982-12-04,F,True,False,usa,new york,JFK,40.64,-73.779,2023-02-16,43.0,3.1266255989048597,8,4,4,4,4,4,0,18.25,20.5,20.5,1.25,278.1975,1112.79,40.836999999999996,81.67399999999999,22.914660397198745,696.75,2787.0,0.25,95.89999999999999,95.89999999999999,3.25,13,0.5,2.0,1240.265339062165,4961.06135624866,7.0,4.0,12.0,4.0,0.0,0.0,1.0,0.25
597955,1959-11-04,F,True,True,usa,los angeles,LAX,33.942,-118.408,2023-02-16,66.0,3.1266255989048597,8,0,0,0,0,0,0,12.25,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,
598069,1993-01-14,F,False,False,usa,tampa,TPA,27.975,-82.533,2023-02-16,33.0,3.1266255989048597,8,3,2,2,2,1,0,11.625,20.0,19.0,1.0,277.66499999999996,555.3299999999999,102.85199999999999,102.85199999999999,17.522441373087766,1091.0,2182.0,0.125,,0.0,6.5,13,0.5,1.0,1575.9748717240443,3151.9497434480886,10.0,3.5,4.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855
598075,1987-05-01,F,True,True,usa,houston,EFD,29.607,-95.159,2023-02-16,38.0,3.1266255989048597,8,3,2,2,3,2,0,20.0,30.0,25.333333333333332,1.0,529.8050000000001,1059.6100000000001,,0.0,19.885528042468827,163.66666666666666,491.0,0.0,,0.0,2.0,6,1.0,2.0,2666.2522869663294,5332.504573932659,3.6666666666666665,2.0,2.0,2.0,0.0,0.3333333333333333,1.0,0.5
598185,1989-07-21,F,True,True,usa,cleveland,CLE,41.412,-81.85,2023-02-16,36.0,3.1266255989048597,8,2,1,1,2,1,0,10.5,26.0,18.0,5.0,3469.3,3469.3,,0.0,101.39815980215083,3427.5,6855.0,0.0,,0.0,6.5,13,4.0,4.0,684.2924973726023,684.2924973726023,90.5,11.0,9.0,2.0,0.0,0.5,1.0,0.18181818181818182
598233,1980-01-21,F,True,True,usa,phoenix,LUF,33.535,-112.383,2023-02-16,46.0,3.1266255989048597,8,4,4,3,4,4,0,15.5,23.5,23.5,1.25,671.6825,2686.73,39.628,39.628,18.61576962457021,629.5,2518.0,0.125,,0.0,3.0,12,0.5,2.0,2917.7994756829444,11671.197902731778,6.0,3.0,6.0,3.0,0.0,0.0,0.75,0.3333333333333333
598265,1978-06-02,M,True,True,usa,baltimore,BWI,39.175,-76.668,2023-02-16,47.0,3.1266255989048597,8,4,2,2,4,2,0,17.625,23.0,28.25,1.0,62.410000000000004,124.82000000000001,,0.0,16.982529510472666,643.5,2574.0,0.0,,0.0,2.75,11,0.5,1.0,356.10602567929305,712.2120513585861,8.75,3.0,6.0,0.0,0.0,0.5,1.0,0.0
598276,1978-08-15,F,True,False,usa,mobile,BFM,30.626,-88.068,2023-02-16,47.0,3.1266255989048597,9,2,2,2,2,2,0,12.222222222222221,28.0,28.0,1.0,196.23,392.46,,0.0,18.551901478946498,347.0,694.0,0.0,,0.0,4.5,9,0.0,0.0,1049.6247484508315,2099.249496901663,7.5,5.0,7.0,3.0,0.0,0.0,1.0,0.3
598306,1975-08-04,F,True,False,usa,miami,TNT,25.862,-80.897,2023-02-16,50.0,3.1266255989048597,8,2,2,1,2,2,0,27.25,20.0,20.0,1.5,1460.735,2921.47,,0.0,22.96631972962946,1670.5,3341.0,0.0,,0.0,5.0,10,2.5,5.0,2735.0228061595963,5470.0456123191925,6.5,7.0,5.0,2.0,0.0,0.0,0.5,0.2857142857142857
598526,1956-01-10,M,True,False,usa,columbus,LCK,39.814,-82.928,2023-02-16,70.0,3.1266255989048597,8,1,0,0,1,0,0,11.75,,17.0,,,0.0,,0.0,,282.0,282.0,0.0,,0.0,3.0,3,,0.0,,0.0,4.0,,0.0,0.0,0.0,1.0,,
598533,1985-08-14,F,False,True,canada,victoria,YYJ,48.647,-123.426,2023-02-16,40.0,3.1266255989048597,8,2,2,2,2,2,1,27.375,20.5,20.5,1.6666666666666667,5374.743333333333,16124.23,386.10400000000004,386.10400000000004,30.59988452655692,510.0,510.0,0.25,,0.0,3.0,3,0.6666666666666666,2.0,8218.175171944933,24654.5255158348,168.0,10.333333333333334,23.0,8.0,0.0,0.0,1.0,0.25806451612903225
598590,1975-06-14,F,True,False,usa,las vegas,LAS,36.08,-115.152,2023-02-16,50.0,3.1266255989048597,8,5,5,5,5,5,0,17.875,21.4,21.4,1.2,223.994,1119.97,33.664,33.664,21.56417675567655,390.8,1954.0,0.125,,0.0,2.6,13,0.2,1.0,1027.1420433605592,5135.710216802796,9.0,3.4,12.0,5.0,0.0,0.0,1.0,0.29411764705882354
598687,1984-04-16,M,False,False,usa,modesto,MOD,37.626,-120.954,2023-02-16,41.0,3.1266255989048597,8,3,3,3,3,3,0,17.25,24.0,24.0,1.0,292.8933333333334,878.6800000000001,,0.0,18.114751381390576,613.3333333333334,1840.0,0.0,,0.0,4.0,12,1.0,3.0,1635.0507399272458,4905.152219781738,8.0,4.333333333333333,11.0,2.0,0.0,0.0,1.0,0.15384615384615385
598691,1987-06-18,F,False,False,canada,ottawa,YOW,45.323,-75.669,2023-02-16,38.0,3.1266255989048597,8,2,2,2,2,2,0,15.25,27.0,27.0,1.0,92.495,184.99,5.035,5.035,15.250996634768114,725.5,1451.0,0.125,,0.0,6.5,13,0.5,1.0,606.4849544923288,1212.9699089846576,7.5,7.0,11.0,3.0,0.0,0.0,1.0,0.21428571428571427
598692,2002-01-25,M,False,False,usa,los angeles,LAX,33.942,-118.408,2023-02-16,24.0,3.1266255989048597,8,2,1,1,2,1,0,12.375,18.0,23.5,1.0,567.2,567.2,,0.0,17.664666914707784,1796.0,3592.0,0.125,152.8,152.8,10.0,20,0.0,0.0,3210.929494106359,3210.929494106359,5.0,4.0,4.0,0.0,0.0,0.5,1.0,0.0
598715,1994-08-28,F,True,True,canada,gatineau,YND,45.521,-75.564,2023-02-16,31.0,3.1266255989048597,8,2,2,2,1,1,0,11.25,16.5,21.0,1.0,427.945,855.89,,0.0,17.00908631149225,135.0,135.0,0.0,,0.0,3.0,3,0.5,1.0,2574.040005922449,5148.080011844898,6.0,3.5,5.0,2.0,0.5,0.0,1.0,0.2857142857142857
598832,1971-11-08,F,True,True,usa,louisville,LOU,38.228,-85.664,2023-02-16,54.0,3.1266255989048597,8,1,0,0,1,0,0,12.75,,19.0,,,0.0,,0.0,,1014.0,1014.0,0.0,,0.0,3.0,3,,0.0,,0.0,6.0,,0.0,0.0,0.0,1.0,,
598881,1979-12-08,F,False,False,usa,knoxville,TYS,35.812,-83.993,2023-02-16,46.0,3.1266255989048597,8,6,5,5,6,5,0,20.375,27.6,25.0,1.6,752.8219999999999,3764.1099999999997,,0.0,29.14713809196727,770.6666666666666,4624.0,0.125,18.25,18.25,4.166666666666667,25,0.4,2.0,1654.7267500102662,8273.633750051331,7.0,4.8,16.0,8.0,0.0,0.16666666666666666,1.0,0.3333333333333333
598911,1985-11-17,F,False,False,canada,montreal,YUL,45.468,-73.741,2023-02-16,40.0,3.1266255989048597,8,6,6,6,5,5,0,19.75,20.666666666666668,22.8,1.0,231.58333333333334,1389.5,10.082500000000001,10.082500000000001,17.740014326201543,994.4,4972.0,0.375,203.25,406.5,3.6,18,0.8333333333333334,5.0,1329.1860887608493,7975.116532565096,6.0,4.833333333333333,20.0,9.0,0.16666666666666666,0.0,1.0,0.3103448275862069
598945,2003-05-05,F,False,False,usa,charlotte,CLT,35.214,-80.943,2023-02-16,22.0,3.1266255989048597,8,1,1,1,1,1,0,11.75,19.0,19.0,1.0,527.04,527.04,,0.0,18.923069744112137,1400.0,1400.0,0.0,,0.0,4.0,4,1.0,1.0,2785.1717883351726,2785.1717883351726,13.0,5.0,4.0,1.0,0.0,0.0,1.0,0.2
599065,1984-08-23,M,False,True,usa,new york,LGA,40.777,-73.872,2023-02-16,41.0,3.1266255989048597,8,3,3,3,3,3,1,46.0,47.333333333333336,47.333333333333336,1.25,800.06,3200.24,,0.0,19.59958821755893,596.5,1193.0,0.125,,0.0,3.5,7,0.75,3.0,3247.6428610083003,12990.571444033201,5.0,3.0,11.0,1.0,0.0,0.0,1.0,0.08333333333333333
599239,1985-01-03,F,False,True,usa,nashville,BNA,36.124,-86.678,2023-02-16,41.0,3.1266255989048597,10,2,1,1,2,1,0,10.6,18.0,14.0,1.0,464.9,464.9,,0.0,19.68312690087999,722.5,1445.0,0.0,,0.0,4.5,9,0.0,0.0,2361.921468784593,2361.921468784593,4.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0
599244,1998-07-04,F,False,False,usa,dallas,DAL,32.847,-96.852,2023-02-16,27.0,3.1266255989048597,8,1,1,1,0,0,0,7.0,12.0,,1.0,201.71,201.71,,0.0,17.153356858869834,,0.0,0.0,,0.0,,0,0.0,0.0,1175.9214342684052,1175.9214342684052,8.0,2.0,1.0,1.0,1.0,0.0,1.0,0.5
599311,1984-10-09,F,False,True,canada,quebec,YQB,46.788,-71.398,2023-02-17,41.0,3.1238877481177276,8,3,2,2,2,1,0,10.5,23.0,18.0,1.0,159.70000000000002,319.40000000000003,2.8615,2.8615,17.017034076477124,708.0,1416.0,0.25,90.0,90.0,3.0,6,0.5,1.0,892.2916557351234,1784.5833114702468,9.0,3.0,5.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666
599335,1970-12-07,F,False,False,usa,el paso,ELP,31.807,-106.378,2023-02-17,55.0,3.1238877481177276,8,3,3,3,2,2,0,15.0,20.333333333333332,19.5,1.0,225.4333333333333,676.3,24.7035,49.407,17.375208400694124,1721.5,3443.0,0.25,,0.0,6.5,13,0.6666666666666666,2.0,1285.013231536225,3855.039694608675,8.333333333333334,6.0,13.0,5.0,0.3333333333333333,0.0,1.0,0.2777777777777778
599348,1984-03-05,F,False,False,usa,san antonio,RND,29.529,-98.279,2023-02-17,42.0,3.1238877481177276,8,5,5,5,3,3,0,16.875,15.8,18.333333333333332,1.0,363.73199999999997,1818.6599999999999,,0.0,17.710612330480437,416.6666666666667,1250.0,0.0,,0.0,4.0,12,0.4,2.0,2019.136450193207,10095.682250966036,7.4,3.8,12.0,7.0,0.4,0.0,1.0,0.3684210526315789
599437,1971-09-06,F,False,False,usa,amarillo,AMA,35.219,-101.706,2023-02-17,54.0,3.1238877481177276,8,3,3,3,3,3,0,13.5,23.333333333333332,23.333333333333332,1.3333333333333333,726.21,2178.63,29.9125,29.9125,22.60836656271515,655.3333333333334,1966.0,0.25,39.35,78.7,3.3333333333333335,10,0.0,0.0,1804.164432843636,5412.493298530908,7.0,4.0,10.0,2.0,0.0,0.0,1.0,0.16666666666666666
599454,1981-09-27,F,True,False,usa,charlotte,CLT,35.214,-80.943,2023-02-17,44.0,3.1238877481177276,8,3,3,3,3,3,1,39.625,59.333333333333336,59.333333333333336,1.25,467.19499999999994,1868.7799999999997,161.84,161.84,21.332575613300968,1916.0,3832.0,0.25,,0.0,8.0,16,0.0,0.0,1568.400636150528,6273.602544602112,9.25,6.25,21.0,4.0,0.0,0.0,1.0,0.16
599649,1968-04-21,F,True,True,usa,new york,JFK,40.64,-73.779,2023-02-17,57.0,3.1238877481177276,8,4,4,4,4,4,1,49.0,42.5,42.5,1.6,1639.852,8199.26,122.69999999999999,122.69999999999999,27.304856820306213,2334.0,7002.0,0.375,85.5,85.5,4.333333333333333,13,0.6,3.0,1916.2727286600712,9581.363643300356,6.8,5.6,22.0,6.0,0.0,0.0,1.0,0.21428571428571427
599651,1981-07-20,F,True,False,usa,shreveport,SHV,32.446,-93.826,2023-02-17,44.0,3.1238877481177276,9,0,0,0,0,0,0,7.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,
599657,1975-06-06,F,True,False,canada,london,YXU,43.036,-81.154,2023-02-17,50.0,3.1238877481177276,8,1,1,1,1,1,0,15.75,20.0,20.0,1.0,108.37,108.37,21.674000000000003,21.674000000000003,16.234088850739795,141.0,141.0,0.125,,0.0,1.0,1,0.0,0.0,667.5459337224307,667.5459337224307,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
599765,1970-02-21,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-02-17,56.0,3.1238877481177276,8,1,1,1,1,1,0,19.0,36.0,36.0,1.0,640.68,640.68,128.136,128.136,16.08562548782807,819.0,819.0,0.125,,0.0,9.0,9,0.0,0.0,3982.93495322765,3982.93495322765,10.0,10.0,6.0,4.0,0.0,0.0,1.0,0.4
599790,1967-07-23,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-17,58.0,3.1238877481177276,8,0,0,0,0,0,0,8.125,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,
599833,1980-06-20,F,True,True,usa,el paso,BIF,31.849,-106.38,2023-02-17,45.0,3.1238877481177276,8,4,4,4,4,4,0,23.5,25.0,25.0,1.0,326.4375,1305.75,35.964999999999996,35.964999999999996,18.16236236261856,664.75,2659.0,0.125,,0.0,5.5,22,0.25,1.0,1805.749731556872,7222.998926227488,8.5,6.0,20.0,4.0,0.0,0.0,1.0,0.16666666666666666
599909,1995-04-12,F,False,False,usa,san antonio,SKF,29.384,-98.581,2023-02-17,30.0,3.1238877481177276,8,0,0,0,0,0,0,8.5,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,
599927,1980-12-17,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-02-17,45.0,3.1238877481177276,8,4,4,4,4,4,0,19.75,24.0,24.0,1.0,468.14,1872.56,76.7955,76.7955,17.778928563539274,985.75,3943.0,0.125,,0.0,3.0,12,0.5,2.0,2637.1381735478076,10548.55269419123,6.75,3.25,10.0,3.0,0.0,0.0,1.0,0.23076923076923078
599999,1957-07-14,F,False,False,canada,victoria,YYJ,48.647,-123.426,2023-02-17,68.0,3.1238877481177276,8,0,0,0,0,0,0,12.0,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,
600011,1978-12-13,F,False,False,usa,new york,JFK,40.64,-73.779,2023-02-17,47.0,3.1238877481177276,8,3,3,3,2,2,0,16.875,31.333333333333332,40.0,1.3333333333333333,960.2233333333334,2880.67,,0.0,22.79733378543837,693.0,1386.0,0.0,,0.0,3.0,6,0.0,0.0,3397.3890381630285,10192.167114489086,6.0,2.6666666666666665,7.0,1.0,0.3333333333333333,0.0,1.0,0.125
600018,1985-11-09,F,False,False,usa,grand rapids,GRR,42.881,-85.523,2023-02-17,40.0,3.1238877481177276,8,5,5,5,4,4,0,16.875,23.8,27.0,1.2,554.212,2771.06,,0.0,21.647233857206867,305.75,1223.0,0.125,96.0,96.0,2.5,10,1.2,6.0,2112.527933082786,10562.63966541393,7.4,3.4,13.0,4.0,0.2,0.0,1.0,0.23529411764705882
600057,1989-10-16,F,True,False,usa,chicago,UGN,42.422,-87.868,2023-02-17,36.0,3.1238877481177276,8,1,1,1,1,1,0,15.75,16.0,16.0,1.0,250.5,250.5,,0.0,18.07096598900704,792.0,792.0,0.125,79.2,79.2,6.0,6,0.0,0.0,1386.2014911233002,1386.2014911233002,7.0,7.0,5.0,2.0,0.0,0.0,1.0,0.2857142857142857
600078,1967-07-03,F,False,False,usa,chicago,UGN,42.422,-87.868,2023-02-17,58.0,3.1238877481177276,8,3,3,3,2,2,0,8.75,16.0,17.5,1.0,282.0,846.0,45.571,45.571,17.21104485188535,581.5,1163.0,0.125,55.800000000000004,55.800000000000004,4.0,8,1.0,3.0,1675.2609148339623,5025.782744501887,6.0,3.3333333333333335,5.0,5.0,0.3333333333333333,0.0,1.0,0.5
600163,1969-05-17,M,True,True,usa,minneapolis,MSP,44.88,-93.217,2023-02-17,56.0,3.1238877481177276,8,1,0,0,1,0,0,14.875,,18.0,,,0.0,,0.0,,660.0,660.0,0.0,,0.0,5.0,5,,0.0,,0.0,3.0,,0.0,0.0,0.0,1.0,,
600265,1988-10-27,F,False,True,canada,victoria,YYJ,48.647,-123.426,2023-02-17,37.0,3.1238877481177276,8,1,1,1,1,1,0,15.625,41.0,41.0,1.0,460.28,460.28,,0.0,17.86636191026601,1445.0,1445.0,0.0,,0.0,17.0,17,0.0,0.0,2576.2379734148512,2576.2379734148512,225.0,19.0,13.0,6.0,0.0,0.0,1.0,0.3157894736842105
600287,1983-09-25,F,False,True,usa,atlanta,ATL,33.64,-84.427,2023-02-17,42.0,3.1238877481177276,8,2,2,2,2,2,0,11.875,25.5,25.5,1.0,173.445,346.89,17.193,17.193,17.220735742811897,167.0,334.0,0.125,,0.0,1.0,2,0.5,1.0,1011.3679099947211,2022.7358199894422,8.0,2.0,2.0,2.0,0.0,0.0,1.0,0.5
600304,1967-01-12,F,True,False,usa,philadelphia,PNE,40.082,-75.011,2023-02-17,59.0,3.1238877481177276,8,2,2,2,2,2,0,13.625,26.0,26.0,1.0,227.61499999999998,455.22999999999996,,0.0,17.884334542990686,337.0,674.0,0.0,,0.0,2.0,4,1.0,2.0,1270.3219070928294,2540.643814185659,6.0,2.5,5.0,0.0,0.0,0.0,1.0,0.0
600351,1976-07-15,F,True,False,usa,portland,PDX,45.589,-122.597,2023-02-17,49.0,3.1238877481177276,8,2,2,2,1,1,0,15.0,27.5,22.0,1.0,523.34,1046.68,,0.0,16.73696436395001,1300.0,1300.0,0.0,,0.0,5.0,5,0.5,1.0,3128.0936823491325,6256.187364698265,7.5,4.5,6.0,3.0,0.5,0.0,1.0,0.3333333333333333
600395,1970-05-25,F,True,False,usa,houston,HOU,29.645,-95.279,2023-02-17,55.0,3.1238877481177276,8,4,3,3,4,3,0,17.25,32.0,27.5,1.3333333333333333,479.01000000000005,1437.0300000000002,,0.0,25.73500358321746,396.25,1585.0,0.125,43.50000000000001,43.50000000000001,2.75,11,0.6666666666666666,2.0,1730.5476355839592,5191.6429067518775,5.5,3.6666666666666665,8.0,3.0,0.0,0.25,1.0,0.2727272727272727
600444,1971-02-18,F,True,False,canada,edmonton,YXD,53.573,-113.521,2023-02-17,55.0,3.1238877481177276,8,5,5,0,5,5,0,18.0,26.4,26.4,,,0.0,,0.0,,223.2,1116.0,0.25,23.200000000000003,23.200000000000003,2.0,10,,0.0,,0.0,6.8,,0.0,0.0,0.0,0.0,0.0,
600515,1987-11-09,F,True,False,canada,toronto,YZD,43.742,-79.466,2023-02-17,38.0,3.1238877481177276,9,4,4,0,4,4,1,47.666666666666664,46.75,46.75,,,0.0,,0.0,,550.3333333333334,1651.0,0.3333333333333333,51.300000000000004,51.300000000000004,3.0,9,,0.0,,0.0,5.6,,0.0,0.0,0.0,0.0,0.0,
600561,1994-03-12,F,False,False,usa,phoenix,PHX,33.434,-112.008,2023-02-17,32.0,3.1238877481177276,8,2,2,2,2,2,0,12.875,20.0,20.0,1.0,314.98,629.96,,0.0,17.598797795717893,592.0,1184.0,0.0,,0.0,1.5,3,0.5,1.0,1890.0804628723547,3780.1609257447094,8.0,2.0,1.0,3.0,0.0,0.0,1.0,0.75
600605,1968-03-24,F,True,False,usa,oakland,OAK,37.721,-122.221,2023-02-17,58.0,3.1238877481177276,8,3,2,2,3,2,0,15.625,21.5,30.333333333333332,1.0,546.65,1093.3,107.235,107.235,18.60470999249457,739.0,2217.0,0.125,,0.0,6.333333333333333,19,0.0,0.0,3020.3570019270956,6040.714003854191,9.0,3.0,4.0,2.0,0.0,0.3333333333333333,1.0,0.3333333333333333
600648,1978-08-26,F,True,False,usa,baltimore,BWI,39.175,-76.668,2023-02-17,47.0,3.1238877481177276,8,5,4,4,4,3,0,17.0,23.0,22.75,1.5,1174.26,4697.04,,0.0,27.846369841066796,1081.25,4325.0,0.125,167.3,167.3,3.25,13,0.75,3.0,2502.5149152235117,10010.059660894047,7.4,2.5,10.0,0.0,0.2,0.2,1.0,0.0
600690,1985-09-14,F,False,False,canada,london,YXU,43.036,-81.154,2023-02-17,40.0,3.1238877481177276,9,5,3,3,5,3,0,15.222222222222221,20.666666666666668,22.0,1.6666666666666667,926.7633333333333,2780.29,94.9365,94.9365,28.428122606316894,1237.6,6188.0,0.1111111111111111,,0.0,6.6,33,0.6666666666666666,2.0,1795.0829281504368,5385.248784451311,6.2,3.0,6.0,3.0,0.0,0.4,1.0,0.3333333333333333
600750,1974-12-13,F,True,True,usa,new york,LGA,40.777,-73.872,2023-02-17,51.0,3.1238877481177276,8,2,2,2,2,2,0,14.0,36.0,36.0,1.0,688.87,1377.74,,0.0,17.445967229688414,403.0,806.0,0.0,,0.0,2.5,5,0.0,0.0,3947.5270337457205,7895.054067491441,6.5,3.0,4.0,2.0,0.0,0.0,1.0,0.3333333333333333
600796,1944-02-07,F,True,False,canada,vancouver,YVR,49.195,-123.182,2023-02-17,82.0,3.1238877481177276,8,1,0,0,1,0,0,6.875,,11.0,,,0.0,,0.0,,2106.0,2106.0,0.0,,0.0,6.0,6,,0.0,,0.0,4.0,,0.0,0.0,0.0,1.0,,
600833,1952-01-01,F,True,False,usa,san diego,SAN,32.733,-117.189,2023-02-17,74.0,3.1238877481177276,8,1,0,0,1,0,0,9.75,,10.0,,,0.0,,0.0,,2484.0,2484.0,0.0,,0.0,9.0,9,,0.0,,0.0,4.0,,0.0,0.0,0.0,1.0,,
600842,1992-08-11,F,False,False,usa,birmingham,BHM,33.563,-86.753,2023-02-17,33.0,3.1238877481177276,8,3,1,1,2,0,1,27.5,12.0,14.0,1.0,1431.75,2863.5,,0.0,18.201898804155658,508.5,1017.0,0.125,,0.0,3.0,6,0.0,0.0,7865.9375892866665,15731.875178573333,129.5,12.0,16.0,8.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333
600886,1983-08-10,F,False,False,usa,cincinnati,LUK,39.103,-84.419,2023-02-17,42.0,3.1238877481177276,9,4,4,3,4,4,0,15.0,21.5,21.5,1.0,238.905,955.62,21.1635,21.1635,15.790072351466439,886.25,3545.0,0.1111111111111111,76.60000000000001,76.60000000000001,4.75,19,0.5,2.0,1363.5359655352968,5454.143862141187,4.75,5.333333333333333,12.0,4.0,0.0,0.0,0.75,0.25
600926,1976-07-18,M,True,True,usa,kansas city,MCI,39.297,-94.714,2023-02-17,49.0,3.1238877481177276,8,2,2,2,2,2,0,22.875,58.5,58.5,1.0,239.985,479.97,,0.0,16.360974350814615,514.5,1029.0,0.125,43.0,43.0,3.0,6,0.0,0.0,1459.7080122205655,2919.416024441131,6.5,3.0,4.0,2.0,0.0,0.0,1.0,0.3333333333333333
600930,1967-07-04,F,True,True,usa,sacramento,SAC,38.513,-121.493,2023-02-17,58.0,3.1238877481177276,8,2,2,2,1,1,0,14.625,17.0,16.0,1.5,910.9850000000001,1821.9700000000003,,0.0,26.942550248731642,160.0,160.0,0.0,,0.0,2.0,2,0.5,1.0,2786.9274202908173,5573.854840581635,4.5,2.0,4.0,0.0,0.5,0.0,1.0,0.0
601094,2005-10-15,M,False,False,usa,chicago,ORD,41.979,-87.904,2023-02-17,20.0,3.1238877481177276,8,0,0,0,0,0,0,13.875,,,,,0.0,,0.0,,,0.0,0.0,,0.0,,0,,0.0,,0.0,,,0.0,0.0,,,,
601104,1969-03-27,F,True,False,usa,santa ana,SNA,33.676,-117.868,2023-02-17,57.0,3.1238877481177276,8,2,1,1,2,1,0,16.0,28.0,24.0,1.0,10.84,10.84,,0.0,18.67168440971402,3597.0,7194.0,0.125,393.00000000000006,393.00000000000006,10.5,21,1.0,1.0,58.05582272138471,58.05582272138471,8.5,7.0,5.0,2.0,0.0,0.5,1.0,0.2857142857142857
601116,1994-11-17,F,False,False,usa,madison,MSN,43.14,-89.337,2023-02-17,31.0,3.1238877481177276,8,2,1,1,2,1,0,11.0,25.0,18.5,1.0,238.99,238.99,,0.0,18.123277180847783,1041.0,2082.0,0.0,,0.0,4.5,9,0.0,0.0,1318.6908615653604,1318.6908615653604,3.5,3.0,2.0,1.0,0.0,0.5,1.0,0.3333333333333333
601158,1993-08-13,F,False,False,usa,new york,LGA,40.777,-73.872,2023-02-17,32.0,3.1238877481177276,8,2,2,2,1,1,0,19.125,39.5,64.0,1.0,658.45,1316.9,33.35,33.35,18.247884209904413,804.0,804.0,0.125,,0.0,4.0,4,0.5,1.0,3608.3635364291317,7216.727072858263,6.0,3.5,3.0,4.0,0.5,0.0,1.0,0.5714285714285714
601282,1966-11-27,F,True,True,usa,new york,JFK,40.64,-73.779,2023-02-17,59.0,3.1238877481177276,8,2,2,2,2,2,0,23.5,39.0,39.0,1.0,362.64,725.28,23.661250000000003,47.322500000000005,18.854555941790963,504.5,1009.0,0.25,,0.0,2.5,5,0.5,1.0,1907.726239129845,3815.45247825969,5.5,2.5,4.0,1.0,0.0,0.0,1.0,0.2
601582,1971-06-27,M,False,True,usa,sacramento,SMF,38.695,-121.591,2023-02-17,54.0,3.1238877481177276,8,2,1,1,2,1,0,10.625,20.0,15.0,1.0,188.89,188.89,,0.0,18.763733627624337,1658.5,3317.0,0.0,,0.0,9.5,19,0.0,0.0,1006.6759833017051,1006.6759833017051,9.0,6.0,4.0,2.0,0.0,0.5,1.0,0.3333333333333333
601673,1984-05-28,F,True,True,canada,toronto,YYZ,43.677,-79.631,2023-02-18,41.0,3.1211498973305956,8,5,5,4,4,4,0,14.5,21.2,22.5,1.6,838.622,4193.11,26.441000000000003,26.441000000000003,27.522821197220292,364.0,1456.0,0.125,,0.0,2.75,11,0.0,0.0,1808.8759441336547,9044.379720668274,7.2,3.5,11.0,3.0,0.2,0.0,0.8,0.21428571428571427
